SMILES,LIBRARY,ANTIBIOTIC_ACTIVITY
C([C@H]1C(S[C@]2([H])[C@H](NC(=O)[C@@H](C3C=CC=CC=3)N)C(=O)N12)(C)C)(=O)[O-].[Na+],MCULE,0.6640345
C1[N+](CC2CS[C@@]3([H])N(C(=O)[C@H]3NC(/C(/C3=CSC(N)=N3)=N\OC(C(O)=O)(C)C)=O)C=2C([O-])=O)=CC=CC=1,MCULE,0.5395825
N12[C@@]([H])([C@H](NC(=O)/C(/C3=CSC(N)=N3)=C\CC(O)=O)C1=O)SCC=C2C(O)=O,MCULE,0.46763752
N12[C@@]([H])([C@H](NC(/C(/C3=CSC(N)=N3)=N\OC)=O)C1=O)SCC(CSC1=NC(=O)C(=O)NN1C)=C2C(O)=O,MCULE,0.56969751
C(C1=C(CS[C@]2([H])[C@H](NC(=O)/C(/C3N=C(N)SN=3)=N\OC)C(=O)N12)C[N+]1C=CN2N=CC=CC=12)(=O)[O-],MCULE,0.52102182
C(C1=C(CS[C@]2([H])[C@H](NC(=O)/C(/C3N=C(N)SN=3)=N\OC)C(=O)N12)C[N+]1C=CN2N=CC=CC=12)(=O)[O-].[H]Cl,MCULE,0.54753279
N12[C@@]([H])([C@H](NC(/C(/C3=CSC(N)=N3)=N\OC)=O)C1=O)SCC(CSC1N(C)N=NN=1)=C2C(O)=O,MCULE,0.71442996
[K+].[O-]C([C@H]1C(C)(C)S[C@@]2([H])N1C(=O)[C@H]2NC(COC1=CC=CC=C1)=O)=O,MCULE,0.78788057
N12[C@@]([H])([C@H](NC([C@H](O)C3=CC=CC=C3)=O)C1=O)SCC(CSC1N(C)N=NN=1)=C2C([O-])=O.[Na+],MCULE,0.77275025
[Na+].N12[C@@]([H])([C@@](NC(CSCC#N)=O)(OC)C1=O)SCC(CSC1N(C)N=NN=1)=C2C([O-])=O,MCULE,0.70567455
N12[C@@]([H])([C@H](NC([C@H](NC(N3CCN(CC)C(=O)C3=O)=O)C3=CC=CC=C3)=O)C1=O)SC(C)(C)[C@@H]2C([O-])=O.[Na+],MCULE,0.842648
N12[C@@]([H])([C@H](NC([C@H](NC(N3C(=O)N(S(C)(=O)=O)CC3)=O)C3=CC=CC=C3)=O)C1=O)SC(C)(C)[C@@H]2C([O-])=O.[Na+],MCULE,0.75830831
S1CC=C(C(=O)O)N2C([C@H]([C@@H]12)NC(/C(/C1=CSC(N)=N1)=N\OC)=O)=O,MCULE,0.62804329
[Na+].N12[C@@]([H])([C@H](NC(/C(/C3=CSC(N)=N3)=N\OC)=O)C1=O)SCC=C2C([O-])=O,MCULE,0.7623862
N12[C@@]([H])([C@H](NC(/C(/C3=CSC(N)=N3)=N\OC)=O)C1=O)SCC(C)=C2C(OCOC(=O)C(C)(C)C)=O,MCULE,0.42447657
[H]Cl.N12[C@@]([H])([C@H](NC(/C(/C3=CSC(N)=N3)=N\OC)=O)C1=O)SCC(C)=C2C(OCOC(=O)C(C)(C)C)=O,MCULE,0.46610232
OC(CC1(NC(C2N=NN(C3C=CC=C(Cl)C=3F)C=2)=O)CCOCC1)=O,MCULE,0.44859142
CC1N(C2C=CC(F)=C(Cl)C=2)N=NC=1C(N1CC(C(=O)O)OCC1)=O,MCULE,0.43327583
N1(C(C)=O)N=C(SC1C1=CC=C(N(=O)=O)O1)NC(C)=O,MCULE,0.40978431
CNC([C@]12CCOC[C@H]1CN(C1=C(Cl)C=C(C(O)=O)C=N1)C2)=O,MCULE,0.42009993
C1(C(O)=O)=C(C2=CC=C(C(OC)=C2)F)ON=C1N1CCN(CC1)CC1CC1,MCULE,0.41155923
C1(C(O)=O)=C(C2=CC=C(C(OC)=C2)F)ON=C1N1CC[C@H]2N(C)[C@H](CC2)C1,MCULE,0.40835427
[H][C@]12N(C(=C(CS1)COC(N)=O)C(O)=O)C([C@@]2(NC(CC1=CC=CS1)=O)OC)=O,MCULE,0.57581073
[Na+].[C@]12([H])[C@@](OC)(NC(=O)CC3SC=CC=3)C(=O)N1C(C([O-])=O)=C(COC(=O)N)CS2,MCULE,0.7335718
N(C)(C)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H]([C@@H](C)CC)[C@H](OC)CC(=O)N1CCC[C@H]1[C@H](OC)[C@H](C(=O)N[C@H](C(O)=O)CC1=CC=CC=C1)C,MCULE,0.42992744
[C@@]12([H])[C@@]([H])([C@H](O)C)C(=O)N1C(C([O-])=O)=C(SC1C[N+]3=CN=CN3C1)[C@@H]2C,MCULE,0.47158627
C1=C(C(C(=O)N[C@H]2[C@]3([H])N(C(C(=O)[O-])=C(C[N+]4=C5CCCC5=CC=C4)CS3)C2=O)=NOC)N=C(N)S1,MCULE,0.5063935
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(NC)=S)=C2)F)C1=O,MCULE,0.46897465
N12C(=O)C(NC(C(N)C3C=CC=CC=3)=O)C1([H])SC(C)(C)C2C(O)=O,MCULE,0.62226905
[Na+].N12C(C(=O)[O-])C(SC1C(NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C2=O)(C)C,MCULE,0.88587853
N12C(=C(C)CS[C@]1([H])[C@](C2=O)([H])NC(CC1=CC=CC=C1)=O)C(=O)N[C@@]([H])(CCC(=O)[O-])C(=O)[O-],MCULE,0.45083655
N12C(=C(C)CS[C@]1([H])[C@](C2=O)([H])NC(CC1=CC=CC=C1)=O)C(=O)N[C@@]([H])(CCC(=O)[O-])C(=O)[O-].[K+].[K+],MCULE,0.62336644
N12[C@@H](C(=O)[O-])C(S[C@@]1([C@H](NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C2=O)[H])(C)C,MCULE,0.83085632
[Na+].N12[C@@H](C(=O)[O-])C(S[C@@]1([C@H](NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C2=O)[H])(C)C,MCULE,0.8955196
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CS[C@]1([H])[C@](C2=O)([H])NC(=O)CN1C=NN=N1,MCULE,0.79757138
N12C(C(=O)[O-])=C(CSC3=NN=C(C)S3)CS[C@]1([H])[C@](C2=O)([H])NC(=O)CN1C=NN=N1.[Na+],MCULE,0.88629681
N12C(C(O)=O)=C(CSC3N(C)NC(C(=O)N=3)=O)CS[C@]1([H])[C@@H](C2=O)NC(=O)C(=NOC)C1=CSC(N)=N1,MCULE,0.56800064
N12C(C(=O)[O-])=C(CSC3N(C)NC(C(=O)N=3)=O)CS[C@]1([H])[C@](C2=O)([H])NC(=O)C(=NOC)C1=CSC(N)=N1.[Na+],MCULE,0.67208826
[Na+].N12C(C(=O)[O-])=C(COC(C)=O)CS[C@]1([H])[C@](C2=O)([H])NC(=O)C(=NOC)C1=CN=C(N)S1,MCULE,0.71536653
CC(OCC1CS[C@@H]2[C@@H](C(=O)N2C=1C(O)=O)NC(CC1SC=CC=1)=O)=O,MCULE,0.54731819
N12C(C(=O)[O-])=C(COC(C)=O)CS[C@]1([H])[C@](C2=O)([H])NC(=O)CC1=CC=CS1.[Na+],MCULE,0.72784189
N12C(=CCS[C@]1([H])[C@](C2=O)([H])NC(=O)C(=NOC)C1=CN=C(N)S1)C(=O)[O-],MCULE,0.68211077
[Na+].N12C(=CCS[C@]1([H])[C@](C2=O)([H])NC(=O)C(=NOC)C1=CN=C(N)S1)C(=O)[O-],MCULE,0.77085411
N12C(C(O)=O)=C(COC(N)=O)CS[C@@H]1[C@@H](C2=O)NC(=O)C(=NOC)C1=CC=CO1,MCULE,0.63374076
[Na+].N12C(C(=O)[O-])=C(COC(N)=O)CS[C@]1([H])[C@](C2=O)([H])NC(=O)C(=NOC)C1=CC=CO1,MCULE,0.78081234
N12C(C(=O)[O-])=C(CSC3=NN=NN3C)CS[C@]1([H])[C@](C2=O)([H])NC(=O)C(OC=O)C1C=CC=CC=1,MCULE,0.72065312
[Na+].N12C(C(=O)[O-])=C(CSC3=NN=NN3C)CS[C@]1([H])[C@](C2=O)([H])NC(=O)C(OC=O)C1C=CC=CC=1,MCULE,0.81390499
OC(C1C=CC(C(N2CCN(C3N=CC(Cl)=CC=3Cl)CC2)=O)=CN=1)=O,MCULE,0.41158405
C1(SC)C(=O)C(C=1SC)=O,MCULE,0.47628382
C1(C(C)OC(C)=O)(NC(=O)C2CC(CN2C)CCC)OC(SC)C(C(OC(C)=O)C1OC(C)=O)OC(C)=O,MCULE,0.41516493
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C(=NOC)C1=CSC(N)=N1,MCULE,0.59574309
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(CCCC(O)=O)=O,MCULE,0.40075227
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=CC=2Cl)F)O1,MCULE,0.62694627
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=CC=2Cl)Cl)O1,MCULE,0.70693073
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=CC=2C)Cl)O1,MCULE,0.68002211
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=C(C)C(=CC=2C(C)C)Cl)O1,MCULE,0.65036193
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=CC(C)=C2)O1,MCULE,0.61507735
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=CC=2)CC)O1,MCULE,0.45279454
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1C=CC(=CC=1F)F,MCULE,0.68328665
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1C=CC(=CC=1F)F,MCULE,0.80174408
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC(C)=CC(C)=C1,MCULE,0.57600609
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(CC1=CC=C(C=C1)F)=O,MCULE,0.7708601
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1C=CC(=CC=1)C#N,MCULE,0.43921422
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1C=CC=CC=1C,MCULE,0.72705863
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(COC1C=CC=CC=1)=O,MCULE,0.67842305
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=NN(C=C1N(=O)=O)C,MCULE,0.71813516
N12C(C(O)=O)=C(CSC3=NN=NN3C)CSC1C(C2=O)NC(=O)C1=NN(C=C1N(=O)=O)C,MCULE,0.74978937
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=NN(C=C1Cl)CC,MCULE,0.64939459
N12C(C(O)=O)=C(C)CSC1C(C2=O)NC(=O)C1C(Br)=C(N(C)N=1)C,MCULE,0.6808048
N12C(C(O)=O)=C(C)CSC1C(C2=O)NC(=O)C1=CN(N=C1C)C,MCULE,0.60602416
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1N(C)N=C(C(F)(F)F)C=1Cl,MCULE,0.5793052
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CN(N=C1C)C,MCULE,0.6980759
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC=CC=2Br)O1,MCULE,0.61200748
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=CC=2Cl)F)O1,MCULE,0.71064382
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=C(C(C)=C2)Cl)O1,MCULE,0.59091341
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C(F)=C(F)C=C(F)C=2F)O1,MCULE,0.58327934
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=C(C)C=CC=C2Cl)O1,MCULE,0.66414264
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=CC=C2Cl)O1,MCULE,0.67317863
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=C(C)C(=CC=2C(C)C)Cl)O1,MCULE,0.55956565
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=CC=2)OC)O1,MCULE,0.43378795
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=C(C=C2)OC)O1,MCULE,0.55044332
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=C(C)C=C(C)C=2)O1,MCULE,0.50183999
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC(=C(C)C=2)C)O1,MCULE,0.61464933
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C=CC=C(C)C=2)O1,MCULE,0.48573464
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=C(C=C2)CC)O1,MCULE,0.59003401
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C(C)N1C(C)=C(C(C(F)(F)F)=N1)Br,MCULE,0.60866143
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C(C)N1C=C(C(C)=N1)Br,MCULE,0.63232859
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C(C)N1C=C(C(C)=N1)Br,MCULE,0.72622246
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C(C)N1N=C(C(Cl)=C1C1CC1)C(F)(F)F,MCULE,0.58245972
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C(C)N1C(C)=C(C(C(F)(F)F)=N1)Cl,MCULE,0.59383124
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C(C)N1C(C)=C(C(C(F)(F)F)=N1)Cl,MCULE,0.66126496
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C(C)N1C(C)=C(C=N1)Cl,MCULE,0.73028938
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)CN1C(C)=C(C(C(F)(F)F)=N1)Cl,MCULE,0.58729456
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CN1C(C)=C(C(C(F)(F)F)=N1)Cl,MCULE,0.66067623
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)CN1C(C2CC2)=C(C(C(F)(F)F)=N1)Br,MCULE,0.52398205
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CN1C(C2CC2)=C(C(C(F)(F)F)=N1)Br,MCULE,0.59211634
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)CN1C(C)=C(C(C(F)F)=N1)Br,MCULE,0.61948059
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CN1C(C)=C(C(C(F)F)=N1)Br,MCULE,0.69658829
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CN1C(C2CC2)=C(C(C(F)F)=N1)Cl,MCULE,0.61331478
Cl.[C@@H]1([C@@]([H])([C@@]([H])(C)O)NC(=O)[C@@H]2C[C@H](CN2C)CCC)[C@H](O)[C@H](O)[C@H]([C@@H](SC)O1)O,MCULE,0.52785997
CC1=C(C(O)=O)C=C(CNC(C2CC(=O)N(C3=CC(F)=C(Cl)C=C3)C2)=O)O1,MCULE,0.45190283
OC(C1C=C(C(NC2CN(C3=C(F)C=CC=C3F)CC2)=O)OC=1)=O,MCULE,0.40054607
OC(C1OC(C(N2CCN(C3=C(Cl)C=C(F)C=C3)CC2)=O)=CC=1)=O,MCULE,0.50300844
OC(C1(NC(C2N=NN(C3C=CC=C(Cl)C=3F)C=2)=O)CCOCC1)=O,MCULE,0.48792002
O=N(C1=NC=C(N2CCN(C(C3=C(F)C=C(F)C=C3)=O)CC2)C=C1)=O,MCULE,0.42896979
OC(C1OC(CNC(C2C(=O)N(C3C=C(Cl)C=CC=3Cl)CC2)=O)=CC=1)=O,MCULE,0.42997392
OC(C1OC(CNC(C2CC(=O)N(C3C=CC(F)=CC=3F)C2)=O)=CC=1)=O,MCULE,0.44022963
CC1N=C2C(C=CC(=C2F)F)=C(N2CC3CNC(C(=O)N3CC2)=O)C=1,MCULE,0.44517715
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=NN(C=C1N(=O)=O)C,MCULE,0.65388829
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=C(Br)C=NN1C,MCULE,0.61941941
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=NN(C=C1Cl)CC,MCULE,0.72273127
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=C(Cl)C=NN1C,MCULE,0.63633057
N12C(C(O)=O)=C(C)CSC1C(C2=O)NC(=O)C1=NN(C(C)=C1N(=O)=O)C,MCULE,0.69877245
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1C(Cl)=C(N(C)N=1)C,MCULE,0.64647565
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=C(C)N(N=C1C)C,MCULE,0.6862773
N12C(C(O)=O)=C(C)CSC1C(C2=O)NC(=O)C1=CN(N=C1C)CC,MCULE,0.63464439
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CN(N=C1C)CC,MCULE,0.57460229
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1C=NN(C)C=1,MCULE,0.70849218
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1C=CC=CC=1Cl,MCULE,0.76806021
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C(C)CN1C(C)=C(C(C)=N1)Br,MCULE,0.58720292
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CN1C(C2CC2)=C(C(C(F)(F)F)=N1)Cl,MCULE,0.57777784
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1C=CN(C(F)F)N=1,MCULE,0.70951456
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)CCN1C(C2CC2)=C(C(C(F)(F)F)=N1)Cl,MCULE,0.49818161
N12C(C(O)=O)=C(C)CSC1C(C2=O)NC(=O)C(C)CN1N=CC(N(=O)=O)=C1,MCULE,0.68888383
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C(C)CN1N=CC(N(=O)=O)=C1,MCULE,0.70027663
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C(C)N1C(C)=C(C(C(F)(F)F)=N1)Br,MCULE,0.67170006
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CCN1N=CC(N(=O)=O)=C1,MCULE,0.69662759
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)CN1C(C2CC2)=C(C(C(F)F)=N1)Cl,MCULE,0.54151019
C[C@@H]1N2C3C(C(C(C(O)=O)=C2)=O)=CC(F)=C(N2CCN(C)CC2)C=3OC1,MCULE,0.7387775
N12C(C(=O)[O-])C(S[C@@]1([C@]([H])(NC(=O)C1=C(C)ON=C1C1C(=CC=CC=1Cl)Cl)C2=O)[H])(C)C,MCULE,0.81881923
N12C(C(=O)[O-])C(S[C@@]1([C@]([H])(NC(=O)C1=C(C)ON=C1C1C(=CC=CC=1Cl)Cl)C2=O)[H])(C)C.[Na+],MCULE,0.88406546
C1(Cl)C(=O)SSC=1Cl,MCULE,0.52068557
N12C(C(=O)[O-])C(SC1[C@H](NC(=O)C1(CCCC1)C1C=CC=CC=1OCCCC)C2=O)(C)C,MCULE,0.62762621
[Na+].N12C(C(=O)[O-])C(SC1[C@H](NC(=O)C1(CCCC1)C1C=CC=CC=1OCCCC)C2=O)(C)C,MCULE,0.72388683
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2C(F)=C(F)C=C(F)C=2F)O1,MCULE,0.68067108
N12C(C(O)=O)=C(COC(C)=O)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=C(C=C2Cl)Br)O1,MCULE,0.60152457
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)C1=CC=C(COC2=CC=CC(Cl)=C2Cl)O1,MCULE,0.68379267
N12C(C(O)=O)=C(CSC3=NN=C(C)S3)CSC1C(C2=O)NC(=O)CCN1C(C2CC2)=C(C(C(F)(F)F)=N1)Br,MCULE,0.56721134
N1=C(C=CC(Cl)=C1C(O)=O)N1CCN(C(=O)C1)CC1C=C(C)C=C(C)C=1,MCULE,0.42985937
N12[C@H](C(C)(C)S[C@@H]1[C@H](NC(=O)[C@H](C(=O)[O-])C1=CC=CS1)C2=O)C(=O)[O-],MCULE,0.76737567
[Na+].[Na+].N12[C@H](C(C)(C)S[C@@H]1[C@H](NC(=O)[C@H](C(=O)[O-])C1=CC=CS1)C2=O)C(=O)[O-],MCULE,0.81847864
[C@H]12SC([C@H](C(=O)O)N1C([C@H]2NC(=O)[C@H](NC(=O)N1CCN(S(=O)(=O)C)C1=O)C1C=CC=CC=1)=O)(C)C,MCULE,0.6322273
N12C(C(O)=O)=C(CSC3=NN=NN3C)CS[C@]1([H])[C@@H](C2=O)NC([C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1C=CC(O)=CC=1)=O,MCULE,0.74938572
N12C([C@@H](NC(=O)[C@H](NC(=O)N3CCN(CC)C(=O)C3=O)C3=CC=C(O)C=C3)[C@H]1SCC(CSC1=NN=NN1C)=C2C([O-])=O)=O.[Na+],MCULE,0.83182127
N12[C@]([H])([C@H](C(S[C@@H]3CN[C@@H](C3)C(=O)NC3C=CC=C(C=3)C(O)=O)=C1C(O)=O)C)[C@@](C2=O)([H])[C@@H](C)O,MCULE,0.42555848
[C@@]12(S(=O)(=O)C(C)(C)[C@H](C(=O)OCOC(=O)[C@H]3C(C)(C)S[C@]4([H])CC(=O)N34)N1C(=O)[C@H]2NC(=O)[C@H](N)C1C=CC=CC=1)[H],MCULE,0.55119178
Cl.N12C([C@@]([H])(NC(=O)C(=NOC)C3N=C(SC=3)N)[C@@]1([H])SCC(CSC(=O)C1OC=CC=1)=C2C(=O)O)=O,MCULE,0.66758956
N12C([C@@H](NC(=O)CN3N=NN=C3)[C@@]1([H])SCC(CSC1SC=NN=1)=C2C(=O)O)=O,MCULE,0.78979681
N12[C@@H](C(=O)O)C(S[C@@]1([C@]([H])(NC(=O)[C@@H](C1C=CC=CC=1)NC(=O)N1CCNC1=O)C2=O)[H])(C)C,MCULE,0.7037068
N12C([C@@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)C3=CC=CC=C3)[C@H]1SC(C)(C)[C@@H]2C([O-])=O)=O.[Na+],MCULE,0.81542302
N12C([C@@H](NC(=O)CN3N=NN=C3)[C@@]1([H])SCC(CSC1SC=NN=1)=C2C([O-])=O)=O.[Na+],MCULE,0.88034457
N12C(=CCS[C@]1([H])[C@@H](C2=O)NC(=O)C(=NOC)C1=CSC(N)=N1)C(=O)O,MCULE,0.62982855
[Na+].N12C(=CCS[C@]1([H])[C@H](NC(=O)C(=NOC)C1=CSC(N)=N1)C2=O)C(=O)[O-],MCULE,0.76860372
N12C([C@@]([H])(NC(=O)C(=NOC)C3=CSC(N)=N3)[C@@]1([H])SCC(C)=C2C(=O)OCOC(=O)C(C)(C)C)=O,MCULE,0.42167631
Cl.N12C([C@@]([H])(NC(=O)C(=NOC)C3=CSC(N)=N3)[C@@]1([H])SCC(C)=C2C(=O)OCOC(=O)C(C)(C)C)=O,MCULE,0.46404078
Cl.N12C(C(O)=O)=C(CSC3=NN=NN3C)CS[C@]1([H])[C@]([H])(NC(=O)C(=NOC)C1=CSC(N)=N1)C2=O,MCULE,0.74720633
[C@@H]1([C@H](O)C)[C@@]2([H])SC(C([O-])=O)=C([C@H]3CCCO3)N2C1=O,MCULE,0.41488839
[Na+].[C@@H]1([C@H](O)C)[C@@]2([H])SC(C([O-])=O)=C([C@H]3CCCO3)N2C1=O,MCULE,0.50735946
[C@@H]1([C@@H]([C@H](C)Cl)NC(=O)[C@@H]2C[C@H](CN2C)CCC)[C@H](O)[C@H](O)[C@H]([C@@H](SC)O1)O.Cl,MCULE,0.54929639
N12C([C@@H](NC(=O)[C@H](N)C3C=CC=CC=3)[C@@]1([H])SC(C)(C)[C@@H]2C(=O)OCOC(=O)[C@H]1C(C)(C)S([C@]2([H])CC(=O)N12)(=O)=O)=O,MCULE,0.59447334
N12C(C(O)=O)=C(CSC3=NN=NN3C)CS[C@]1([H])[C@H](NC(=O)[C@@H](C1C=CC(=CC=1)O)NC(=O)C1C=NC(C)=CC=1O)C2=O,MCULE,0.73591583
N12C([C@@H](NC(=O)[C@H](NC(=O)C3C=NC(C)=CC=3O)C3C=CC(O)=CC=3)[C@@]1([H])SCC(CSC1=NN=NN1C)=C2C([O-])=O)=O.[Na+],MCULE,0.81910819
N12C(C(O)=O)=C(C=C)CS[C@]1([H])[C@]([H])(NC(=O)C(=NO)C1=CSC(N)=N1)C2=O,MCULE,0.63707715
C1(C2(N)CC2)=C(F)C=C2C(C(C(=O)O)=CN3[C@H](C)COC1=C23)=O,MCULE,0.57056558
CS(O)(=O)=O.C1(C2(N)CC2)=C(F)C=C2C(C(C(=O)O)=CN3[C@H](C)COC1=C23)=O,MCULE,0.43615047
O=C(O)C1=C(CS[C@@]2([C@](C(=O)N12)(OC)NC(=O)CC1SC=CC=1)[H])COC(=O)N,MCULE,0.56606035
[C@]1(OC)(NC(=O)CC2SC=CC=2)C(N2C(C([O-])=O)=C(CS[C@]12[H])COC(=O)N)=O.[Na+],MCULE,0.73202347
[Na+].N12[C@]([H])([C@H](C(S[C@@H]3CN[C@@H](C3)C(=O)NC3C=CC=C(C=3)C(O)=O)=C1C(=O)[O-])C)[C@@](C2=O)([H])[C@@H](C)O,MCULE,0.58699073
[Na+].[C@H]12N(C([C@H]1NC(=O)[C@H](NC(=O)N1CCN(S(=O)(=O)C)C1=O)C1C=CC=CC=1)=O)[C@H](C(C)(C)S2)C(=O)[O-],MCULE,0.75968375
[Na+].N12C([C@]([H])([C@H](O)C)[C@@]1([H])SC([C@@H]1OCCC1)=C2C([O-])=O)=O,MCULE,0.50552533
N12C(C(O)=O)=C(CS[C@]1([H])[C@H](NC(=O)/C(=N\O)/C1=NSC(N)=N1)C2=O)/C=C1\CCN([C@H]2CNCC2)C\1=O,MCULE,0.51067811
